2019-01-053	10.31235/osf.io/gdqxn	10.1080/01419870.2015.1015584	Center for Open Science	Crossref
2019-01-054	10.31219/osf.io/uyn8e	10.1016/j.solidstatesciences.2007.02.003	Center for Open Science	Crossref
2019-01-055	10.2196/preprints.13461	10.2196/13461	JMIR Publications Inc.	Crossref
2019-01-056	10.5194/bg-2018-501	10.5194/bg-16-4357-2019	Copernicus GmbH	Crossref
2019-01-057	10.1101/510404	10.1371/journal.pone.0219207	Cold Spring Harbor Laboratory	Crossref
2019-01-058	10.1101/522607	10.1016/j.celrep.2019.11.072	Cold Spring Harbor Laboratory	Crossref
2019-01-059	10.31219/osf.io/uwe7d	10.5281/zenodo.2538508	Center for Open Science	DataCite
2019-01-060	10.31219/osf.io/zr7ma	10.1002/zaac.201600080	Center for Open Science	Crossref
2019-01-061	10.1101/535054	10.1111/2041-210x.13255	Cold Spring Harbor Laboratory	Crossref
2019-01-062	10.1101/514224	10.23736/s0022-4707.19.09791-3	Cold Spring Harbor Laboratory	mEDRA
2019-01-063	10.1101/528612	10.1016/j.omtn.2019.08.001	Cold Spring Harbor Laboratory	Crossref
2019-01-064	10.1101/522821	10.3389/fnins.2019.00201	Cold Spring Harbor Laboratory	Crossref
2019-01-065	10.1101/512715	10.1242/jeb.199232	Cold Spring Harbor Laboratory	Crossref
2019-01-066	10.2196/preprints.13052	10.1186/s12888-020-02573-5	JMIR Publications Inc.	Crossref
2019-01-067	10.1101/519637	10.1186/s13059-019-1829-6	Cold Spring Harbor Laboratory	Crossref
2019-01-068	10.1101/515924	10.1016/j.cub.2019.03.051	Cold Spring Harbor Laboratory	Crossref
2019-01-069	10.1101/515742	10.1016/j.neuroimage.2019.01.069	Cold Spring Harbor Laboratory	Crossref
2019-01-070	10.1101/526186	10.3389/fneur.2019.00543	Cold Spring Harbor Laboratory	Crossref
2019-01-071	10.5194/acp-2018-1284	10.5194/acp-19-7055-2019	Copernicus GmbH	Crossref
2019-01-072	10.1101/513846	10.1167/iovs.18-25954	Cold Spring Harbor Laboratory	Crossref
2019-01-073	10.1101/515023	10.1186/s12882-019-1519-3	Cold Spring Harbor Laboratory	Crossref
2019-01-074	10.5194/amt-2018-439	10.5194/amt-12-2863-2019	Copernicus GmbH	Crossref
2019-01-075	10.20944/preprints201901.0280.v1	10.3390/cryst9020079	MDPI AG	Crossref
2019-01-076	10.1101/527804	10.1016/j.neuroimage.2019.116129	Cold Spring Harbor Laboratory	Crossref
2019-01-077	10.1101/514521	10.1016/j.neuroimage.2019.03.070	Cold Spring Harbor Laboratory	Crossref
2019-01-078	10.1101/511048	10.1371/journal.pone.0210771	Cold Spring Harbor Laboratory	Crossref
2019-01-079	10.20944/preprints201901.0305.v1	10.3390/jsan8010015	MDPI AG	Crossref
2019-01-080	10.1101/516039	10.1242/dmm.038356	Cold Spring Harbor Laboratory	Crossref
2019-01-081	10.5194/acp-2018-1256	10.5194/acp-19-7649-2019	Copernicus GmbH	Crossref
2019-01-082	10.20944/preprints201901.0066.v1	10.3390/healthcare7010050	MDPI AG	Crossref
2019-01-083	10.5194/gmd-2018-339	10.5194/gmd-12-3571-2019	Copernicus GmbH	Crossref
2019-01-084	10.20944/preprints201901.0133.v1	10.3390/diagnostics9010018	MDPI AG	Crossref
2019-01-085	10.5194/amt-2018-327	10.5194/amt-12-3997-2019	Copernicus GmbH	Crossref
2019-01-086	10.1101/514356	10.1371/journal.pgen.1008156	Cold Spring Harbor Laboratory	Crossref
2019-01-087	10.1101/529156	10.1371/journal.pgen.1008458	Cold Spring Harbor Laboratory	Crossref
2019-01-088	10.21203/rs.2.234/v1	10.1186/s12886-019-1105-2	Research Square	Crossref
2019-01-089	10.1101/524793	10.3389/fnmol.2019.00084	Cold Spring Harbor Laboratory	Crossref
2019-01-090	10.21203/rs.1.22/v2	https://bmcanesthesiol.biomedcentral.com/articles/10.1186/s12871-018-0678-2	Research Square	Unassigned
2019-01-091	10.1101/522797	10.1016/j.jtbi.2019.05.015	Cold Spring Harbor Laboratory	Crossref
2019-01-092	10.1101/514612	10.1038/s42003-020-01129-3	Cold Spring Harbor Laboratory	Crossref
2019-01-093	10.1101/534412	10.1053/j.gastro.2019.05.058	Cold Spring Harbor Laboratory	Crossref
2019-01-094	10.31219/osf.io/mqk6w	10.5281/zenodo.2538519	Center for Open Science	DataCite
2019-01-095	10.1101/537050	10.1016/j.celrep.2019.08.037	Cold Spring Harbor Laboratory	Crossref
2019-01-096	10.1101/519371	10.1038/s41386-019-0349-0	Cold Spring Harbor Laboratory	Crossref
2019-01-097	10.1101/512467	10.7554/elife.43764	Cold Spring Harbor Laboratory	Crossref
2019-01-098	10.31235/osf.io/vcxz6	10.5281/zenodo.1319862	Center for Open Science	DataCite
2019-01-099	10.1101/534669	10.1172/jci.insight.127896	Cold Spring Harbor Laboratory	Crossref
2019-01-100	10.2196/preprints.13429	10.1186/s13063-019-3613-z	JMIR Publications Inc.	Crossref
2019-02-001	10.1101/541359	10.1016/j.heares.2019.05.007	Cold Spring Harbor Laboratory	Crossref
2019-02-002	10.1101/559096	10.1074/jbc.ra119.008450	Cold Spring Harbor Laboratory	Crossref
2019-02-003	10.20944/preprints201902.0191.v1	10.3390/w11061262	MDPI AG	Crossref
2019-02-004	10.31227/osf.io/apdsc	10.17605/osf.io/8hmcs	Center for Open Science	DataCite
2019-02-005	10.1101/539502	10.1126/sciadv.aaz4232	Cold Spring Harbor Laboratory	Crossref
2019-02-006	10.1101/543751	10.1371/journal.pone.0224744	Cold Spring Harbor Laboratory	Crossref
2019-02-007	10.2196/preprints.13852	10.2196/13852	JMIR Publications Inc.	Crossref
2019-02-008	10.31227/osf.io/p9bux	10.17970/jrem.16.160205.id	Center for Open Science	Crossref
2019-02-009	10.1101/558189	10.1523/eneuro.0132-19.2019	Cold Spring Harbor Laboratory	Crossref
2019-02-010	10.2196/preprints.13757	10.2196/13757	JMIR Publications Inc.	Crossref
2019-02-011	10.2196/preprints.13807	10.2196/13807	JMIR Publications Inc.	Crossref
2019-02-012	10.2196/preprints.13820	10.1016/j.eplepsyres.2020.106393	JMIR Publications Inc.	Crossref
2019-02-013	10.1101/540286	10.1093/bioinformatics/btz952	Cold Spring Harbor Laboratory	Crossref
2019-02-014	10.1101/545376	10.1038/s41418-019-0433-3	Cold Spring Harbor Laboratory	Crossref
2019-02-015	10.1101/550285	10.1021/acsnano.8b09403	Cold Spring Harbor Laboratory	Crossref
2019-02-016	10.31219/osf.io/vs5bw	10.17605/osf.io/xa9hp	Center for Open Science	DataCite
2019-02-017	10.5194/acp-2018-1314	10.5194/acp-19-10161-2019	Copernicus GmbH	Crossref
2019-02-018	10.1101/555417	10.1371/journal.pone.0218153	Cold Spring Harbor Laboratory	Crossref
2019-02-019	10.1101/551853	10.1111/ejn.14516	Cold Spring Harbor Laboratory	Crossref
2019-02-020	10.1002/essoar.10500015.3	10.1016/j.gca.2019.03.006	Wiley	Crossref
2019-02-021	10.1101/544577	10.1021/acs.jctc.9b00118	Cold Spring Harbor Laboratory	Crossref
2019-02-022	10.1101/542118	10.3389/fnbeh.2019.00091	Cold Spring Harbor Laboratory	Crossref
2019-02-023	10.1101/555797	10.1186/s13059-019-1845-6	Cold Spring Harbor Laboratory	Crossref
2019-02-024	10.1101/539882	10.3389/fgene.2019.00309	Cold Spring Harbor Laboratory	Crossref
2019-02-025	10.20944/preprints201902.0071.v1	10.3390/rs11060735	MDPI AG	Crossref
2019-02-026	10.1101/554808	10.3389/fimmu.2019.00832	Cold Spring Harbor Laboratory	Crossref
2019-02-027	10.31227/osf.io/qrkv2	10.17605/osf.io/gnakm	Center for Open Science	DataCite
2019-02-028	10.31235/osf.io/dqemj	10.6017/ital.v38i1.10738	Center for Open Science	Crossref
2019-02-029	10.1101/563007	10.1371/journal.ppat.1007652	Cold Spring Harbor Laboratory	Crossref
2019-02-030	10.31219/osf.io/y6ah9	10.5281/zenodo.2580323	Center for Open Science	DataCite
2019-02-031	10.5194/hess-2019-45	10.5194/hess-23-3457-2019	Copernicus GmbH	Crossref
2019-02-032	10.1101/562975	10.1186/s13048-019-0603-4	Cold Spring Harbor Laboratory	Crossref
2019-02-033	10.1101/558338	10.1371/journal.pone.0213423	Cold Spring Harbor Laboratory	Crossref
2019-02-034	10.1101/551796	10.1016/j.bpsc.2019.04.004	Cold Spring Harbor Laboratory	Crossref
2019-02-035	10.5194/acp-2018-1293	10.5194/acp-19-8801-2019	Copernicus GmbH	Crossref
2019-02-036	10.31219/osf.io/nv3fh	10.5281/zenodo.2580320	Center for Open Science	DataCite
2019-02-037	10.1101/563585	10.1371/journal.pgen.1008512	Cold Spring Harbor Laboratory	Crossref
2019-02-038	10.1101/553248	10.1103/physrevlett.124.048102	Cold Spring Harbor Laboratory	Crossref
2019-02-039	10.31219/osf.io/z23wf	10.5281/zenodo.2555072	Center for Open Science	DataCite
2019-02-040	10.1101/550673	10.1074/mcp.tir119.001658	Cold Spring Harbor Laboratory	Crossref
2019-02-041	10.1101/542803	10.1093/insilicoplants/diz007	Cold Spring Harbor Laboratory	Crossref
2019-02-042	10.1101/563213	10.1002/cne.24747	Cold Spring Harbor Laboratory	Crossref
2019-02-043	10.1101/555938	10.1093/database/baz136	Cold Spring Harbor Laboratory	Crossref
2019-02-044	10.31219/osf.io/fgqmn	10.5281/zenodo.2580331	Center for Open Science	DataCite
2019-02-045	10.2196/preprints.13771	10.2196/13771	JMIR Publications Inc.	Crossref
2019-02-046	10.1101/544759	10.1002/cbic.201900084	Cold Spring Harbor Laboratory	Crossref
2019-02-047	10.20944/preprints201902.0080.v1	10.3390/universe5030071	MDPI AG	Crossref
2019-02-048	10.1101/551614	10.1126/sciadv.abb4159	Cold Spring Harbor Laboratory	Crossref
2019-02-049	10.1101/547711	10.1534/g3.119.400093	Cold Spring Harbor Laboratory	Crossref
2019-02-050	10.5194/se-2019-32	10.5194/se-10-1099-2019	Copernicus GmbH	Crossref
2019-02-051	10.31227/osf.io/359xv	10.17605/osf.io/5zm6b	Center for Open Science	DataCite
2019-02-052	10.1101/540856	10.1038/s41467-019-11409-0	Cold Spring Harbor Laboratory	Crossref
2019-02-053	10.5194/wes-2018-80	10.5194/wes-4-595-2019	Copernicus GmbH	Crossref
2019-02-054	10.1101/541318	10.1016/j.neuroimage.2019.116211	Cold Spring Harbor Laboratory	Crossref
2019-02-055	10.1101/546820	10.1371/journal.pbio.3000166	Cold Spring Harbor Laboratory	Crossref
2019-02-056	10.1101/539296	10.1210/en.2019-00114	Cold Spring Harbor Laboratory	Crossref
2019-02-057	10.1101/526848	10.1101/gr.247759.118	Cold Spring Harbor Laboratory	Crossref
2019-02-058	10.21203/rs.2.121/v2	10.1186/s13063-019-3330-7	Research Square	Crossref
2019-02-059	10.5194/tc-2019-23	10.5194/tc-13-2051-2019	Copernicus GmbH	Crossref
2019-02-060	10.1101/551986	10.1038/s41467-019-10280-3	Cold Spring Harbor Laboratory	Crossref
2019-02-061	10.1101/557744	10.1016/j.bpj.2019.06.023	Cold Spring Harbor Laboratory	Crossref
2019-02-062	10.1101/537654	10.1128/jcm.00167-19	Cold Spring Harbor Laboratory	Crossref
2019-02-063	10.5194/acp-2019-92	10.5194/acp-19-7209-2019	Copernicus GmbH	Crossref
2019-02-064	10.2196/preprints.13865	10.2196/13865	JMIR Publications Inc.	Crossref
2019-02-065	10.1101/561993	10.1002/jmor.21048	Cold Spring Harbor Laboratory	Crossref
2019-02-066	10.1101/545293	10.7554/elife.45779	Cold Spring Harbor Laboratory	Crossref
2019-02-067	10.21203/rs.2.329/v1	10.1186/s12871-019-0777-8	Research Square	Crossref
2019-02-068	10.1101/544569	10.7554/elife.57547	Cold Spring Harbor Laboratory	Crossref
2019-02-069	10.31227/osf.io/exr7m	10.17970/jrem.16.160205.id	Center for Open Science	Crossref
2019-02-070	10.5194/cp-2019-17	10.5194/cp-15-1395-2019	Copernicus GmbH	Crossref
2019-02-071	10.2196/preprints.13828	10.2196/13828	JMIR Publications Inc.	Crossref
2019-02-072	10.1101/541151	10.7554/elife.49683	Cold Spring Harbor Laboratory	Crossref
2019-02-073	10.5194/acp-2018-1043	10.5194/acp-19-11443-2019	Copernicus GmbH	Crossref
2019-02-074	10.1101/562850	10.1111/mmi.14640	Cold Spring Harbor Laboratory	Crossref
2019-02-075	10.5194/se-2019-28	10.5194/se-10-1733-2019	Copernicus GmbH	Crossref
2019-02-076	10.1101/555664	10.7554/elife.46007	Cold Spring Harbor Laboratory	Crossref
2019-02-077	10.1101/558924	10.1093/emph/eoz014	Cold Spring Harbor Laboratory	Crossref
2019-02-078	10.1101/537860	10.7554/elife.45545	Cold Spring Harbor Laboratory	Crossref
2019-02-079	10.1101/544247	10.1371/journal.pone.0224664	Cold Spring Harbor Laboratory	Crossref
2019-02-080	10.21203/rs.2.368/v1	10.1186/s12886-019-1146-6	Research Square	Crossref
2019-02-081	10.20944/preprints201902.0185.v1	10.3390/rs11070813	MDPI AG	Crossref
2019-02-082	10.2196/preprints.13639	10.2196/13639	JMIR Publications Inc.	Crossref
2019-02-083	10.1101/543769	10.1371/journal.pcbi.1007442	Cold Spring Harbor Laboratory	Crossref
2019-02-084	10.1101/563486	10.3389/fgene.2019.00787	Cold Spring Harbor Laboratory	Crossref
2019-02-085	10.1101/556522	10.1101/gad.325878.119	Cold Spring Harbor Laboratory	Crossref
2019-02-086	10.1101/552505	10.1016/j.cels.2019.05.011	Cold Spring Harbor Laboratory	Crossref
2019-02-087	10.20944/preprints201902.0097.v1	10.3390/sym11030304	MDPI AG	Crossref
2019-02-088	10.1101/563510	10.1128/jb.00160-19	Cold Spring Harbor Laboratory	Crossref
2019-02-089	10.31219/osf.io/39vbq	10.13140/rg.2.2.32580.68482	Center for Open Science	DataCite
2019-02-090	10.1101/563064	10.7554/elife.44718	Cold Spring Harbor Laboratory	Crossref
2019-02-091	10.31227/osf.io/vhx9d	10.17605/osf.io/7jg6k	Center for Open Science	DataCite
2019-02-092	10.1101/562744	10.3390/cancers11050653	Cold Spring Harbor Laboratory	Crossref
2019-02-093	10.5194/esurf-2018-98	10.5194/esurf-7-563-2019	Copernicus GmbH	Crossref
2019-02-094	10.1101/541474	10.1080/22221751.2019.1637072	Cold Spring Harbor Laboratory	Crossref
2019-02-095	10.2196/preprints.12845	10.2196/12845	JMIR Publications Inc.	Crossref
2019-02-096	10.21203/rs.2.313/v1	10.1186/s13063-019-3374-8	Research Square	Crossref
2019-02-097	10.21203/rs.2.413/v1	10.1186/s12886-019-1141-y	Research Square	Crossref
2019-02-098	10.31219/osf.io/pv4bf	10.17605/osf.io/jmsx8	Center for Open Science	DataCite
2019-02-099	10.20944/preprints201902.0043.v1	10.3390/ijms20051115	MDPI AG	Crossref
2019-02-100	10.1101/547331	10.1101/lm.048413.118	Cold Spring Harbor Laboratory	Crossref
2019-03-001	10.1101/582585	10.1534/g3.119.400501	Cold Spring Harbor Laboratory	Crossref
2019-03-002	10.31235/osf.io/g3pdb	10.1177/2378023119849803	Center for Open Science	Crossref
2019-03-003	10.31234/osf.io/eztnd	10.1080/10401334.2019.1574581	Center for Open Science	Crossref
2019-03-004	10.1101/574384	10.1534/g3.119.400170	Cold Spring Harbor Laboratory	Crossref
2019-03-005	10.1101/583054	10.1104/pp.19.00251	Cold Spring Harbor Laboratory	Crossref
2019-03-006	10.2196/preprints.13761	10.2196/13761	JMIR Publications Inc.	Crossref
2019-03-007	10.1101/586479	10.1038/s41540-019-0111-6	Cold Spring Harbor Laboratory	Crossref
2019-03-008	10.1101/583278	10.1038/s41588-020-0621-6	Cold Spring Harbor Laboratory	Crossref
2019-03-009	10.31219/osf.io/dsxm8	10.3389/ffgc.2019.00049	Center for Open Science	Crossref
2019-03-010	10.5194/amt-2019-69	10.5194/amt-12-4149-2019	Copernicus GmbH	Crossref
2019-03-011	10.1101/569699	10.1534/g3.119.400385	Cold Spring Harbor Laboratory	Crossref
2019-03-012	10.1101/584367	10.1038/s41598-019-54924-2	Cold Spring Harbor Laboratory	Crossref
2019-03-013	10.1101/584417	10.1016/j.chemosphere.2019.06.166	Cold Spring Harbor Laboratory	Crossref
2019-03-014	10.1101/570887	10.1371/journal.pone.0214035	Cold Spring Harbor Laboratory	Crossref
2019-03-015	10.1101/578849	10.1162/jocn_a_01569	Cold Spring Harbor Laboratory	Crossref
2019-03-016	10.1101/565143	10.1016/j.bone.2019.05.012	Cold Spring Harbor Laboratory	Crossref
2019-03-017	10.1101/588582	10.1016/j.jtbi.2019.08.004	Cold Spring Harbor Laboratory	Crossref
2019-03-018	10.5194/essd-2019-34	10.5194/essd-11-1603-2019	Copernicus GmbH	Crossref
2019-03-019	10.21203/rs.2.77/v3	10.1186/s12886-019-1092-3	Research Square	Crossref
2019-03-020	10.1101/567503	10.1086/710709	Cold Spring Harbor Laboratory	Crossref
2019-03-021	10.1101/582577	10.1038/s41598-019-55984-0	Cold Spring Harbor Laboratory	Crossref
2019-03-022	10.20944/preprints201903.0194.v1	10.1140/epjp/i2019-12877-5	MDPI AG	Crossref
2019-03-023	10.1101/577064	10.1016/j.neuron.2019.04.014	Cold Spring Harbor Laboratory	Crossref
2019-03-024	10.5194/acp-2019-62	10.5194/acp-19-10787-2019	Copernicus GmbH	Crossref
2019-03-025	10.1101/576892	10.1002/ece3.5649	Cold Spring Harbor Laboratory	Crossref
2019-03-026	10.5194/acp-2019-200	10.5194/acp-19-9287-2019	Copernicus GmbH	Crossref
2019-03-027	10.2196/preprints.14097	10.2196/14097	JMIR Publications Inc.	Crossref
2019-03-028	10.1101/588525	10.1002/ijc.32618	Cold Spring Harbor Laboratory	Crossref
2019-03-029	10.1101/579235	10.1038/s41380-019-0584-0	Cold Spring Harbor Laboratory	Crossref
2019-03-030	10.1101/565499	10.1016/j.ynstr.2019.100152	Cold Spring Harbor Laboratory	Crossref
2019-03-031	10.31219/osf.io/3wguh	10.1016/0375-9601(91)90649-s	Center for Open Science	Crossref
2019-03-032	10.1101/564526	10.1128/jb.00155-19	Cold Spring Harbor Laboratory	Crossref
2019-03-033	10.21203/rs.2.477/v1	10.1186/s13063-019-3668-x	Research Square	Crossref
2019-03-034	10.1101/580142	10.1089/thy.2019.0182	Cold Spring Harbor Laboratory	Crossref
2019-03-035	10.1101/589069	10.1093/molbev/msaa259	Cold Spring Harbor Laboratory	Crossref
2019-03-036	10.5194/amt-2019-76	10.5194/amt-12-4813-2019	Copernicus GmbH	Crossref
2019-03-037	10.34055/osf.io/u53kz	10.1017/mdh.2018.62	Center for Open Science	Crossref
2019-03-038	10.1101/564625	10.1073/pnas.1906484116	Cold Spring Harbor Laboratory	Crossref
2019-03-039	10.2196/preprints.14219	10.2196/14219	JMIR Publications Inc.	Crossref
2019-03-040	10.1101/565366	10.1073/pnas.1903666117	Cold Spring Harbor Laboratory	Crossref
2019-03-041	10.1101/566109	10.1074/mcp.tir119.001560	Cold Spring Harbor Laboratory	Crossref
2019-03-042	10.26434/chemrxiv.7791947.v1	10.1186/s13321-019-0372-5	American Chemical Society (ACS)	Crossref
2019-03-043	10.20944/preprints201903.0116.v1	10.3390/molecules24081602	MDPI AG	Crossref
2019-03-044	10.1101/574590	10.1371/journal.pone.0232276	Cold Spring Harbor Laboratory	Crossref
2019-03-045	10.1101/561811	10.7554/elife.47175	Cold Spring Harbor Laboratory	Crossref
2019-03-046	10.1101/585547	10.1016/j.jsb.2019.06.004	Cold Spring Harbor Laboratory	Crossref
2019-03-047	10.2196/preprints.13903	10.2196/13903	JMIR Publications Inc.	Crossref
2019-03-048	10.1101/572115	10.1002/gepi.22255	Cold Spring Harbor Laboratory	Crossref
2019-03-049	10.1101/594051	10.1073/pnas.1920403117	Cold Spring Harbor Laboratory	Crossref
2019-03-050	10.5194/hess-2019-89	10.5194/hess-23-4685-2019	Copernicus GmbH	Crossref
2019-03-051	10.1101/568030	10.1523/jneurosci.1809-19.2019	Cold Spring Harbor Laboratory	Crossref
2019-03-052	10.1101/569921	10.1016/j.actbio.2019.06.025	Cold Spring Harbor Laboratory	Crossref
2019-03-053	10.2196/preprints.13892	10.2196/13892	JMIR Publications Inc.	Crossref
2019-03-054	10.1101/583120	10.1186/s12868-019-0510-z	Cold Spring Harbor Laboratory	Crossref
2019-03-055	10.21203/rs.2.213/v2	10.1186/s13063-019-3447-8	Research Square	Crossref
2019-03-056	10.1101/575142	10.1038/s41598-019-51470-9	Cold Spring Harbor Laboratory	Crossref
2019-03-057	10.1101/591933	10.1162/jocn_a_01570	Cold Spring Harbor Laboratory	Crossref
2019-03-058	10.5194/amt-2019-46	10.5194/amt-12-4619-2019	Copernicus GmbH	Crossref
2019-03-059	10.5194/gmd-2018-334	10.5194/gmd-12-3991-2019	Copernicus GmbH	Crossref
2019-03-060	10.1101/582353	10.7554/elife.51501	Cold Spring Harbor Laboratory	Crossref
2019-03-061	10.2196/preprints.14190	10.2196/14190	JMIR Publications Inc.	Crossref
2019-03-062	10.5194/hess-2019-98	10.5194/hess-23-3553-2019	Copernicus GmbH	Crossref
2019-03-063	10.20944/preprints201903.0041.v1	10.3390/v11030298	MDPI AG	Crossref
2019-03-064	10.1101/590802	10.1158/1535-7163.mct-19-0330	Cold Spring Harbor Laboratory	Crossref
2019-03-065	10.31219/osf.io/yv27u	10.5281/zenodo.2594462	Center for Open Science	DataCite
2019-03-066	10.1101/590547	10.1016/j.devcel.2020.01.034	Cold Spring Harbor Laboratory	Crossref
2019-03-067	10.1101/568295	10.1016/j.ymeth.2019.05.008	Cold Spring Harbor Laboratory	Crossref
2019-03-068	10.1101/582940	10.1534/g3.119.400193	Cold Spring Harbor Laboratory	Crossref
2019-03-069	10.2196/preprints.14044	10.2196/14044	JMIR Publications Inc.	Crossref
2019-03-070	10.31234/osf.io/q5s63	10.1007/s10826-019-01646-8	Center for Open Science	Crossref
2019-03-071	10.5194/amt-2019-61	10.5194/amt-12-5155-2019	Copernicus GmbH	Crossref
2019-03-072	10.1101/593509	10.1016/j.dcn.2019.100743	Cold Spring Harbor Laboratory	Crossref
2019-03-073	10.5194/nhess-2019-78	10.5194/nhess-19-2053-2019	Copernicus GmbH	Crossref
2019-03-074	10.20944/preprints201903.0143.v1	10.3390/land8050081	MDPI AG	Crossref
2019-03-075	10.5194/acp-2019-113	10.5194/acp-19-12953-2019	Copernicus GmbH	Crossref
2019-03-076	10.1101/576959	10.2139/ssrn.3399580	Cold Spring Harbor Laboratory	Crossref
2019-03-077	10.5194/nhess-2019-4	10.5194/nhess-19-2701-2019	Copernicus GmbH	Crossref
2019-03-078	10.1101/582668	10.1038/s41592-019-0574-9	Cold Spring Harbor Laboratory	Crossref
2019-03-079	10.1101/586636	10.5334/aogh.2566	Cold Spring Harbor Laboratory	Crossref
2019-03-080	10.1101/590356	10.1242/bio.043638	Cold Spring Harbor Laboratory	Crossref
2019-03-081	10.5194/acp-2019-8	10.5194/acp-19-13989-2019	Copernicus GmbH	Crossref
2019-03-082	10.1101/573253	10.1038/s41598-019-46952-9	Cold Spring Harbor Laboratory	Crossref
2019-03-083	10.1101/581884	10.3389/fphys.2019.00823	Cold Spring Harbor Laboratory	Crossref
2019-03-084	10.20944/preprints201903.0134.v1	10.3390/nano9030436	MDPI AG	Crossref
2019-03-085	10.1101/583062	10.1016/j.gendis.2020.01.015	Cold Spring Harbor Laboratory	Crossref
2019-03-086	10.2196/preprints.14134	10.2196/14134	JMIR Publications Inc.	Crossref
2019-03-087	10.5194/acp-2019-191	10.5194/acp-19-10073-2019	Copernicus GmbH	Crossref
2019-03-088	10.5194/acp-2019-139	10.5194/acp-20-597-2020	Copernicus GmbH	Crossref
2019-03-089	10.2196/preprints.14001	10.2196/14001	JMIR Publications Inc.	Crossref
2019-03-090	10.5194/amt-2019-53	10.5194/amt-12-5119-2019	Copernicus GmbH	Crossref
2019-03-091	10.5194/acp-2019-229	10.5194/acp-19-12343-2019	Copernicus GmbH	Crossref
2019-03-092	10.5194/se-2019-49	10.5194/se-10-987-2019	Copernicus GmbH	Crossref
2019-03-093	10.1101/567867	10.1016/j.nicl.2019.102121	Cold Spring Harbor Laboratory	Crossref
2019-03-094	10.2196/preprints.14073	10.2196/14073	JMIR Publications Inc.	Crossref
2019-03-095	10.5194/se-2019-44	10.5194/se-10-1857-2019	Copernicus GmbH	Crossref
2019-03-096	10.1101/594382	10.1111/mmi.14314	Cold Spring Harbor Laboratory	Crossref
2019-03-097	10.5194/os-2019-16	10.5194/os-15-1627-2019	Copernicus GmbH	Crossref
2019-03-098	10.5194/essd-2019-40	10.5194/essd-11-1239-2019	Copernicus GmbH	Crossref
2019-03-099	10.5194/acp-2019-12	10.5194/acp-19-7883-2019	Copernicus GmbH	Crossref
2019-03-100	10.31227/osf.io/2gqxt	10.32487/jst.v4i2.484	Center for Open Science	Crossref
2019-04-001	10.1101/623991	10.1523/jneurosci.0973-19.2019	Cold Spring Harbor Laboratory	Crossref
2019-04-002	10.1101/608075	10.1016/j.ydbio.2019.07.001	Cold Spring Harbor Laboratory	Crossref
2019-04-003	10.1101/612572	10.1371/journal.pone.0216191	Cold Spring Harbor Laboratory	Crossref
2019-04-004	10.1101/623975	10.1111/acel.13092	Cold Spring Harbor Laboratory	Crossref
2019-04-005	10.5194/amt-2019-110	10.5194/amt-12-5431-2019	Copernicus GmbH	Crossref
2019-04-006	10.1101/609768	10.1016/j.bbi.2019.04.041	Cold Spring Harbor Laboratory	Crossref
2019-04-007	10.31235/osf.io/kznvh	10.1007/978-3-319-58220-7_7	Center for Open Science	Crossref
2019-04-008	10.1101/604058	10.1158/1055-9965.epi-19-0407	Cold Spring Harbor Laboratory	Crossref
2019-04-009	10.1101/607671	10.1016/j.dcn.2020.100853	Cold Spring Harbor Laboratory	Crossref
2019-04-010	10.1101/601377	10.1093/icb/icz085	Cold Spring Harbor Laboratory	Crossref
2019-04-011	10.5194/hess-2019-142	10.5194/hess-23-3175-2019	Copernicus GmbH	Crossref
2019-04-012	10.5194/se-2019-70	10.5194/se-10-1469-2019	Copernicus GmbH	Crossref
2019-04-013	10.1101/596031	10.1371/journal.pone.0215266	Cold Spring Harbor Laboratory	Crossref
2019-04-014	10.1101/594861	10.1371/journal.pcbi.1007764	Cold Spring Harbor Laboratory	Crossref
2019-04-015	10.20944/preprints201904.0034.v2	10.3390/su11102827	MDPI AG	Crossref
2019-04-016	10.31234/osf.io/3b8hx	10.1016/j.actpsy.2019.04.006	Center for Open Science	Crossref
2019-04-017	10.1101/597286	10.1016/j.bbrc.2019.05.066	Cold Spring Harbor Laboratory	Crossref
2019-04-018	10.5194/acp-2019-109	10.5194/acp-19-13129-2019	Copernicus GmbH	Crossref
2019-04-019	10.1101/621037	10.1128/mbio.01129-19	Cold Spring Harbor Laboratory	Crossref
2019-04-020	10.1101/602649	10.1371/journal.pbio.3000242	Cold Spring Harbor Laboratory	Crossref
2019-04-021	10.1101/618215	10.1093/brain/awz361	Cold Spring Harbor Laboratory	Crossref
2019-04-022	10.5194/se-2019-65	10.5194/se-10-1519-2019	Copernicus GmbH	Crossref
2019-04-023	10.1101/613505	10.1038/s41523-020-0165-z	Cold Spring Harbor Laboratory	Crossref
2019-04-024	10.1101/624213	10.1016/j.bpj.2019.08.011	Cold Spring Harbor Laboratory	Crossref
2019-04-025	10.1101/617100	10.1073/pnas.1909016116	Cold Spring Harbor Laboratory	Crossref
2019-04-026	10.1101/619171	10.1016/j.bpj.2019.07.044	Cold Spring Harbor Laboratory	Crossref
2019-04-027	10.1101/621516	10.7554/elife.48705	Cold Spring Harbor Laboratory	Crossref
2019-04-028	10.1101/612614	10.1128/jvi.00714-19	Cold Spring Harbor Laboratory	Crossref
2019-04-029	10.1101/601682	10.1111/evo.13830	Cold Spring Harbor Laboratory	Crossref
